_id,Idade,T_freq_bar_rest,Cidade,Bairro_bh,Regional,Estado_pais,restricao,outro_restricao,freq_aliment_rotina,freq_aliment_lazer,estab_rotina,estab_lazer,culinaria_fav,outra_culinaria,qtde_bar_rest_bh,disr_bar_rest,pratos_mineira,oferta_prato_mineiro_qualidade,cerveja_cachaca,cerv_cach1,cerv_cach2,cerv_cach3,facilidade_cerv_cach,local_compra_cerv_cach,outro_local_cerv_cach,motivo_nao,motivo_viagem,pernoites_qt,culinaria_decisao_viagem,T_aval_qualidadepratos,T_aval_horariofuncionamento,T_aval_infraestrutura,T_aval_atendimento,T_aval_diversidade,T_aval_apresetacao,T_aval_custobeneficio,T_percepcaobaresrest,T_expec_bh,prato_unico_bh,qual_prato,recomendacao,satisfeitocombares_rest_perto_casa,nao_porque,facilidade_comidatipicamin,principal_dificuldade,Variedade_Culinaria,Decoracao_conforto,Estacionamento,Entretenimento,Refeio,Atendimento,Limpeza,Custo_Benefcio,Apresentao_pratos,fonte_informacao,outras_fontes,festival_gastronomico,motivo_nao_festival,companhia_restaurantes_bares,gasto_medio_gastro,genero,renda_familiar,grau_instrucao
413,22,Sim,Uberaba,"",Turistas,MG,Nao,"",Raramente,1 dia por semana,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Lazer/ passeio,2,E um diferencial mas nao decisorio,Equiparado,Superior,Superior,Equiparado,Superior,Superior,Inferior,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,,5,5,5,4,3,5,Redes sociais;Sites especializados;Google,"",Nao,falta de informacao,Conjuge/namorado(a),20,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior incompleto
414,18,Sim,Gouveia,"",Turistas,MG,Nao,"",5 dias por semana,3 vezes por mes,Restaurante Self-service,Fast-foods;Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Nao bebe/nao consome/nao gosta,Estudos ou cursos,2,Nao me preocupo com a culinaria,Equiparado,Superior,Equiparado,Equiparado,Equiparado,Equiparado,Superior,Nao,Plenamente atendidas,Nao,"","","","","","",5,4,,4,4,4,4,4,4,Amigos e familiares;Google,"",Nao,falta de informacao,Demais familiares,20,Feminino,Nao respondeu,Medio incompleto
415,19,Sim,Brasilia,"",Turistas,DF,Nao,"",4 dias por semana,2 dias por semana,Restaurante Self-service;Outros,Fast-foods,Arabe,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Sim,Muitas cachacas no Mercado,"","",Sim,Mercados/Feira,"","",Lazer/ passeio,3,Muito importante,Superior,Superior,Equiparado,Superior,Superior,Equiparado,Superior,Sim,Superadas,Nao,"","","","","","",5,4,1,4,5,5,4,4,4,Redes sociais;Sites especializados,"",Nao,falta de informacao,Amigos,25,Masculino,Nao respondeu,Medio completo
416,29,Sim,Niteroi,"",Turistas,RJ,Nao,"",5 dias por semana,1 dia por semana,Restaurante Self-service,Fast-foods;Bares (petiscos e afins),Mexicana,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Vaca atolada,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Negocios,2,Nao me preocupo com a culinaria,Inferior,Inferior,Equiparado,Superior,Equiparado,Equiparado,Superior,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,5,5,5,5,5,5,5,Sites especializados,"",Nao,falta de informacao,Conjuge/namorado(a),40,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
417,41,Sim,Itapicuru,"",Turistas,BA,Nao,"",Raramente,Raramente,Restaurante Self-service,Bares (petiscos e afins),Italiana,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Visita a amigos e parentes,4,Nao me preocupo com a culinaria,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Sim,Plenamente atendidas,Nao,"","","","","","",5,,5,5,5,5,5,5,5,Amigos e familiares,"",Nao,falta de informacao,Conjuge/namorado(a) e filhos,20,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Tecnico
418,36,Sim,Sao Paulo,"",Turistas,SP,Nao,"",Raramente,3 vezes por mes,Restaurante Self-service,Bares (petiscos e afins),Japonesa,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao Tropeiro,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de conhecimento,Negocios,3,E um diferencial mas nao decisorio,Inferior,Equiparado,Inferior,Equiparado,Equiparado,Inferior,Superior,Sim,Plenamente atendidas,Nao,"","","","","","",5,,5,5,5,5,5,5,5,Sites especializados,"",Nao,falta de informacao,Conjuge/namorado(a),50,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
419,49,Sim,Chapeco,"",Turistas,SC,Vegetariano,"",1 vez por mes,2 vezes por mes,Restaurante A La carte,Bares (petiscos e afins),Gaucha Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Pao de queijo; feijao tropeiro,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de informacao,Negocios,2,E um diferencial mas nao decisorio,Inferior,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Inferior,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,5,5,5,5,5,,5,Sites especializados,"",Nao,NS/NI,Conjuge/namorado(a) e filhos,40,Masculino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Pos-graduacao /Especializacao/MBA
420,32,Sim,Anchieta,"",Turistas,ES,Nao,"",Raramente,3 vezes por mes,Restaurante Self-service,Restaurante A La carte;Bares (petiscos e afins),Mexicana,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Tutu,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de informacao,Visita a amigos e parentes,5,Nao me preocupo com a culinaria,Equiparado,Superior,Equiparado,Superior,Equiparado,Equiparado,Equiparado,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,5,5,5,5,3,5,5,Amigos e familiares,"",Nao,NS/NI,Conjuge/namorado(a) e filhos,30,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
421,54,Sim,Governador Valadares,"",Turistas,MG,Nao,"",Raramente,2 vezes por mes,Restaurante Self-service,Restaurante A La carte,Mineira Tipica,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Lazer/ passeio,2,E um diferencial mas nao decisorio,Superior,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,4,5,4,5,5,3,5,Redes sociais;Sites especializados,"",Nao,falta de informacao,Demais familiares,30,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior completo
422,47,Sim,Cristalina,"",Turistas,GO,Nao,"",Raramente,3 vezes por mes,Restaurante Self-service,Restaurante A La carte;Bares (petiscos e afins),Mexicana,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Frango com quiabo,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de conhecimento,Negocios,4,Importante,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Inferior,Sim,Plenamente atendidas,Sim,Frango com quiabo,"","","","","",5,5,5,5,5,5,5,5,5,Sites especializados,"",Nao,falta de informacao,Demais familiares,50,Masculino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
423,36,Sim,Bauru,"",Turistas,SP,Nao,"",5 dias por semana,3 dias por semana,Restaurante Self-service;Outros,Fast-foods,Italiana,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Doce de leite,Sim- tanto bares quanto restaurantes,Sim,Cachaca Salinas,"","",Sim,Mercados/Feira,"","",Visita a amigos e parentes,3,Nao me preocupo com a culinaria,Superior,Superior,Superior,Muito superior,Superior,Equiparado,Superior,Sim,Superadas,Sim,Doce de leite de verdade,"","","","","",5,5,,5,5,5,4,5,5,Amigos e familiares;Redes sociais;Google,"",Nao,falta de informacao,Amigos,20,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
424,50,Sim,Paraopeba,"",Turistas,MG,Nao,"",4 dias por semana,2 dias por semana,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Frango caipira,Sim- principalmente os bares,Nao,"","","","","","",Falta de informacao,Saude: tratamento/ consulta medica,3,E um diferencial mas nao decisorio,Muito superior,Muito superior,Muito superior,Superior,Superior,Muito superior,Superior,Nao,Superadas,Nao,"","","","","","",5,2,5,2,5,3,4,2,4,Amigos e familiares,"",Sim,"",Conjuge/namorado(a) e filhos,50,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
425,23,Sim,Lagoa Grande ,"",Turistas,MG,Nao,"",5 dias por semana,1 dia por semana,Restaurante Self-service,Fast-foods,Mineira Tipica,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao tropeiro; franco caipira,Sim- principalmente os restaurantes,Sim,Cachaca Salinas,"","",Sim,Bar,"","",Compras,2,Nao me preocupo com a culinaria,Equiparado,Equiparado,Superior,Superior,Superior,Equiparado,Superior,Sim,Plenamente atendidas,Nao,"","","","","","",5,3,5,2,5,3,4,5,5,Redes sociais,"",Sim,"",Amigos,60,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
426,27,Sim,Paracatu,"",Turistas,MG,Nao,"",6 dias por semana,1 vez por mes,Fast-foods,Fast-foods,Italiana,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Frango com quiabo,Sim- principalmente os bares,Sim,Backer,"","",Sim,Bar,"","",Visita a amigos e parentes,4,Importante,Equiparado,Equiparado,Equiparado,Superior,Equiparado,Superior,Equiparado,Nao,Plenamente atendidas,Nao,"","","","","","",5,4,5,3,4,5,4,5,2,Redes sociais,"",Nao,localizacao,Conjuge/namorado(a) e filhos,40,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Tecnico
427,55,Sim,Peruibe,"",Turistas,SP,Nao,"",Raramente,1 vez por mes,Restaurantes de Buffet,Restaurantes de Buffet;Bares (petiscos e afins),Tailandesa,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Tutu,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de divulgacao,Visita a amigos e parentes,3,Importante,Equiparado,Equiparado,Equiparado,Equiparado,Superior,Inferior,Superior,Nao,Parcialmente atendidas,Nao,"","","","","","",5,4,5,3,5,2,4,4,4,Amigos e familiares,"",Sim,"",Amigos,58,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
428,49,Sim,Sete lagoas,"",Turistas,MG,Nao,"",4 dias por semana,3 dias por semana,Restaurante Self-service;Restaurantes de Buffet,Restaurantes de Buffet;Bares (petiscos e afins),Japonesa,"",Ambos Suficientes,Os bares sao mais concentrados mas restaurantes nao,Feijao tropeiro; joelho de porco,Sim- principalmente os bares,Nao,"","","","","","",Falta de conhecimento,Saude: tratamento/ consulta medica,2,Importante,Superior,Superior,Muito superior,Muito superior,Superior,Equiparado,Superior,Sim,Superadas,Nao,"","","","","","",4,5,,3,4,4,4,5,5,Amigos e familiares;Google,"",Sim,"",Conjuge/namorado(a) e filhos,25,Masculino,Ate 1 SM (R$ 954),Medio completo
429,18,Sim,Olinda ,"",Turistas,PE,Nao,"",7 dias por semana,1 vez por mes,Restaurante Self-service,Fast-foods,Nordestina Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Doce de leite,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de conhecimento,Congressos e Convencoes,2,E um diferencial mas nao decisorio,Equiparado,Superior,Superior,Equiparado,Superior,Equiparado,Equiparado,Sim,Superadas,Sim,Queijo e doce de leite,"","","","","",4,3,4,3,5,4,5,4,4,Amigos e familiares,"",Sim,"",Conjuge/namorado(a) e filhos,30,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
430,33,Sim,Barueri,"",Turistas,SP,Nao,"",1 dia por semana,2 vezes por mes,Restaurante Self-service,Fast-foods,Natural,"",Ambos Suficientes,Os bares sao mais concentrados mas restaurantes nao,Feijao Tropeiro,Sim- principalmente os bares,Sim,Backer,"","",Sim,Bar,"","",Visita a amigos e parentes,4,Muito importante,Superior,Equiparado,Equiparado,Superior,Inferior,Equiparado,Superior,Sim,Plenamente atendidas,Sim,Frango com quiabo,"","","","","",4,3,3,2,4,4,3,4,4,Redes sociais,"",Sim,"",Conjuge/namorado(a) e filhos,80,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior completo
431,19,Sim,Brasilia,"",Turistas,DF,Nao,"",3 dias por semana,1 dia por semana,Restaurante Self-service,Fast-foods,Natural,"",Ambos Suficientes,Os bares sao mais concentrados mas restaurantes nao,Vaca atolada,Sim- principalmente os bares,Nao,"","","","","","",Falta de informacao,Visita a amigos e parentes,2,E um diferencial mas nao decisorio,Equiparado,Equiparado,Inferior,Inferior,Inferior,Equiparado,Superior,Nao,Plenamente atendidas,Nao,"","","","","","",5,3,,2,3,4,4,5,3,Amigos e familiares,"",Sim,"",Conjuge/namorado(a),50,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
432,59,Sim,Tres Marias,"",Turistas,MG,Nao,"",Raramente,2 vezes por mes,Restaurante Self-service;Restaurantes de Buffet,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Os restaurantes sao concentrados mas bares nao,Frango ao molho de assafrao,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Saude: tratamento/ consulta medica,5,E um diferencial mas nao decisorio,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Sim,Parcialmente atendidas,Nao,"","","","","","",4,5,3,4,5,3,4,4,3,Amigos e familiares,"",Nao,localizacao,Conjuge/namorado(a),40,Feminino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Pos-graduacao /Especializacao/MBA
433,38,Sim,Londrina ,"",Turistas,PR,Nao,"",6 dias por semana,Raramente,Restaurante Self-service,Fast-foods,Mexicana,"",Ambos Suficientes,Os bares sao mais concentrados mas restaurantes nao,Frango com quiabo,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de informacao,Visita a amigos e parentes,3,Importante,Equiparado,Equiparado,Equiparado,Superior,Equiparado,Superior,Superior,Nao,Plenamente atendidas,Nao,"","","","","","",5,3,4,4,4,3,5,2,4,Redes sociais,"",Sim,"",Amigos,20,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
434,58,Sim,Vitoria,"",Turistas,ES,Vegano,"",Raramente,1 vez por mes,Restaurante Self-service,Restaurante A La carte,Natural,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Nao sabe,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Lazer/ passeio,4,E um diferencial mas nao decisorio,Equiparado,Equiparado,Equiparado,Equiparado,Superior,Equiparado,Equiparado,Nao,Indiferente,Nao,"","","","","","",4,4,3,5,3,5,4,3,5,Amigos e familiares,"",Sim,"",Amigos,70,Feminino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Superior completo
435,33,Sim,Lauro de Freitas,"",Turistas,BA,Nao,"",Raramente,2 dias por semana,Restaurante Self-service;Restaurantes de Buffet,Restaurantes de Buffet;Bares (petiscos e afins),Francesa,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao tropeiro; doce de leite,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de conhecimento,Estudos ou cursos,5,Nao me preocupo com a culinaria,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Superior,Nao,Plenamente atendidas,Nao,"","","","","","",4,5,5,3,3,4,3,5,5,Redes sociais,"",Sim,"",Conjuge/namorado(a) e filhos,40,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
436,27,Sim,Palmas,"",Turistas,TO,Nao,"",5 dias por semana,1 vez por mes,Restaurante Self-service,Restaurante A La carte,Japonesa,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Pao de queijo,Sim- principalmente os bares,Nao,"","","","","","",Falta de divulgacao,Religiao/ peregrinacao,1,Importante,Equiparado,Equiparado,Equiparado,Equiparado,Superior,Equiparado,Equiparado,Nao,Superadas,Nao,"","","","","","",5,4,,3,5,3,4,4,4,Amigos e familiares,"",Nao,outros,Conjuge/namorado(a) e filhos,60,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Tecnico
437,38,Sim,Cidade do Mexico,"",Turistas,Mexico,Nao,"",Raramente,Raramente,Restaurante Self-service,Restaurante Self-service,Mexicana,"",Ambos Suficientes,Nao sabe,Tropeiro; queijo; pao de queijo,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Nao tem interesse,Congressos e Convencoes,5,Nao me preocupo com a culinaria,Equiparado,Nao sabe,Equiparado,Superior,Superior,Nao sabe,Inferior,Sim,Indiferente,Nao,"","","","","","",5,,,,5,5,3,3,,Amigos e familiares,"",Nao,outros,Conjuge/namorado(a) e filhos,30,Masculino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Medio completo
438,21,Sim,Sete Lagoas,"",Turistas,MG,Nao,"",Raramente,2 vezes por mes,Restaurante Self-service,Bares (petiscos e afins),Chinesa,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Lazer/ passeio,1,E um diferencial mas nao decisorio,Equiparado,Muito superior,Equiparado,Inferior,Superior,Equiparado,Inferior,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,5,5,5,5,5,5,5,Amigos e familiares,"",Nao,falta de informacao,Conjuge/namorado(a),20,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior incompleto
439,37,Sim,Campo dos Goytacases,"",Turistas,RJ,Nao,"",Raramente,2 vezes por mes,Restaurante Self-service,Restaurante A La carte;Bares (petiscos e afins),Japonesa,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Tutu,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de oportunidade,Negocios,3,Importante,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Equiparado,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,5,5,5,5,5,5,5,Sites especializados,"",Nao,NS/NI,Conjuge/namorado(a),40,Feminino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Superior completo
440,53,Sim,Petropolis,"",Turistas,RJ,Nao,"",Raramente,1 dia por semana,Restaurante Self-service,Restaurante A La carte;Bares (petiscos e afins),Chinesa,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,Lazer/ passeio,6,Nao me preocupo com a culinaria,Equiparado,Equiparado,Superior,Equiparado,Equiparado,Equiparado,Muito superior,Sim,Plenamente atendidas,Sim,Vaca atolada,"","","","","",4,3,4,4,5,4,5,4,4,Amigos e familiares,"",Sim,"",Conjuge/namorado(a) e filhos,30,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior completo
441,44,Sim,Diamantina,"",Turistas,MG,Nao,"",5 dias por semana,2 vezes por mes,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Nao sabe,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Sim,Nao sabe,"","",Sim,Cervejaria/cachacaria/loja de produtos tipicos,"","",Compras,4,Muito importante,Equiparado,Muito superior,Muito superior,Muito superior,Muito superior,Muito superior,Muito superior,Sim,Plenamente atendidas,Nao,"","","","","","",5,5,1,5,5,5,3,4,4,Amigos e familiares,"",Nao,falta de informacao,Demais familiares,25,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Tecnico
442,42,Sim,Osasco,"",Turistas,SP,Nao,"",2 dias por semana,1 dia por semana,Restaurante Self-service,Restaurante Self-service;Bares (petiscos e afins),Nordestina Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Vaca atolada,Nao sabe,Nao,"","","","","","",Nao tem interesse,Lazer/ passeio,2,Importante,Equiparado,Inferior,Inferior,Equiparado,Superior,Equiparado,Equiparado,Sim,Plenamente atendidas,Nao,"","","","","","",4,4,3,3,4,5,4,4,4,Amigos e familiares;Google,"",Nao,falta de informacao,Amigos,60,Masculino,Nao respondeu,Superior completo
443,21,Sim,Bucaramanga,"",Turistas,Colombia,Nao,"",5 dias por semana,2 dias por semana,Restaurante Self-service,Fast-foods,Outra,Colombiana,Ambos Suficientes,Nao sabe,Feijao Tropeiro,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de oportunidade,Estudos ou cursos,6,E um diferencial mas nao decisorio,Equiparado,Superior,Equiparado,Muito superior,Muito superior,Equiparado,Muito superior,Sim,Superadas,Sim,Tropeiro e feijoada,"","","","","",5,5,,5,5,5,4,5,5,Amigos e familiares;Redes sociais;Google,"",Nao,falta de informacao,Amigos,50,Feminino,Nao respondeu,Superior incompleto
444,60,Sim,Monte Verde,"",Turistas,MG,Intolerante a lactose,"",5 dias por semana,Raramente,Restaurante Self-service,Restaurante Self-service,Italiana,"",Ambos Suficientes,Muito concentrado em alguns bairros,Torresmo; tropeiro,Nao sabe,Nao,"","","","","","",Nao bebe/nao consome/nao gosta,Visita a amigos e parentes,20,E um diferencial mas nao decisorio,Muito superior,Muito superior,Muito superior,Superior,Muito superior,Superior,Inferior,Sim,Superadas,Nao,"","","","","","",5,5,,,4,5,2,3,,Amigos e familiares,"",Nao,precos elevados,Demais familiares,30,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Medio completo
